Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/16/2015,3/19/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/16/2015,3/19/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/16/2015,3/20/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/16/2015,3/20/2015,5,6895.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/16/2015,3/20/2015,2,2948.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Call Center Internal,3/16/2015,3/20/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/16/2015,3/20/2015,2,2698.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/16/2015,3/20/2015,4,4476.20
Bowflex Max Trainer,Short Form,CAM45599 IFC*N120BFMAXTIC,Call Center Internal,3/16/2015,3/20/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/16/2015,3/20/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/16/2015,3/20/2015,2,3198.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/16/2015,3/20/2015,8,12340.99
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/16/2015,3/20/2015,8,7064.85
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/16/2015,3/20/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,3/16/2015,3/20/2015,1,999.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/16/2015,3/20/2015,5,7295.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/16/2015,3/20/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/16/2015,3/20/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/16/2015,3/20/2015,1,999.00
Bowflex Max Trainer,Electronic - UnSourced,CAM43991 SAWWEBTC_BMT,Call Center Internal,3/16/2015,3/21/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/16/2015,3/21/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/16/2015,3/21/2015,3,4197.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/16/2015,3/21/2015,4,5246.00
Bowflex Max Trainer,Online Shopping,CAM44897 dofpgefeed1,Call Center Internal,3/16/2015,3/21/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/16/2015,3/21/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/16/2015,3/21/2015,6,8294.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/16/2015,3/21/2015,14,16147.80
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/16/2015,3/21/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/16/2015,3/21/2015,7,9492.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/16/2015,3/21/2015,2,3348.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/16/2015,3/21/2015,7,10193.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/16/2015,3/21/2015,3,4946.99
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,3/16/2015,3/21/2015,1,1498.99
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/16/2015,3/21/2015,3,4797.00
Bowflex Max Trainer,Electronic - Print,CAM46955 DPEEPRINT15A,Web,3/16/2015,3/21/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/16/2015,3/21/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/16/2015,3/21/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/16/2015,3/22/2015,3,4197.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/16/2015,3/22/2015,4,5796.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/16/2015,3/22/2015,1,1099.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/16/2015,3/22/2015,5,7195.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/16/2015,3/22/2015,5,6995.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/16/2015,3/22/2015,12,17068.90
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/16/2015,3/22/2015,5,7395.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/16/2015,3/22/2015,10,14790.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/16/2015,3/22/2015,4,5896.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/16/2015,3/22/2015,9,14091.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/16/2015,3/22/2015,2,2998.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/16/2015,3/22/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,3/16/2015,3/22/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/16/2015,3/22/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,3/16/2015,3/22/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/16/2015,3/22/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/23/2015,3/23/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/23/2015,3/23/2015,2,4098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/23/2015,7,10493.00
Bowflex Max Trainer,Short Form,CAM44405 SPKEN120BFMAXTIC,Call Center Internal,3/23/2015,3/23/2015,2,3098.00
Bowflex Max Trainer,Short Form,CAM44491 VEL*N120BFMAXTIC,Call Center Internal,3/23/2015,3/23/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/23/2015,3/23/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/23/2015,8,10742.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/23/2015,10,14890.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/23/2015,3/23/2015,1,1449.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/23/2015,2,2698.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/23/2015,11,16189.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/23/2015,5,7995.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/23/2015,7,9243.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/23/2015,3/23/2015,2,2598.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,3/23/2015,3/23/2015,2,2698.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/23/2015,10,13340.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/23/2015,3/23/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/23/2015,3/23/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/23/2015,3/24/2015,3,4346.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/24/2015,8,11992.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/23/2015,3/24/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/24/2015,7,9493.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/23/2015,3/24/2015,3,4197.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/24/2015,4,5296.00
Bowflex Max Trainer,Short Form,CAM45600 HIS2N180BFMAXTIC,Call Center Internal,3/23/2015,3/24/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/23/2015,3/24/2015,1,999.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,3/23/2015,3/24/2015,1,1698.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/24/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/24/2015,10,13590.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/24/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/24/2015,4,5445.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/24/2015,4,5696.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/23/2015,3/24/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,3/23/2015,3/24/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/23/2015,3/24/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/23/2015,3/25/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/25/2015,4,5396.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/25/2015,5,7095.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/23/2015,3/25/2015,2,3198.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/25/2015,4,5796.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/23/2015,3/25/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/25/2015,6,7394.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/25/2015,10,13490.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/25/2015,4,5446.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/25/2015,7,8393.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/23/2015,3/25/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,3/23/2015,3/25/2015,1,1749.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/25/2015,10,14599.02
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/23/2015,3/25/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/23/2015,3/25/2015,3,4296.99
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/23/2015,3/25/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/23/2015,3/25/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/23/2015,3/25/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/23/2015,3/26/2015,2,3598.10
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/26/2015,5,6295.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/26/2015,5,6645.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/26/2015,8,11292.00
Bowflex Max Trainer,Short Form,CAM47091 VH1CN120BFMAXTIC,Call Center Internal,3/23/2015,3/26/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/26/2015,2,3098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/26/2015,13,14585.80
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/26/2015,2,2598.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/26/2015,5,7495.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,3/23/2015,3/26/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44564 dosbiesl4,Web,3/23/2015,3/26/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/26/2015,8,12342.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/23/2015,3/26/2015,2,2598.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/23/2015,3/26/2015,1,1089.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/23/2015,3/26/2015,2,3348.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/23/2015,3/26/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/23/2015,3/27/2015,2,2998.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/27/2015,4,5796.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/27/2015,5,6495.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/23/2015,3/27/2015,2,3198.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/27/2015,5,7745.00
Bowflex Max Trainer,Short Form,CAM45491 ESQ*N120BFMAXTIC,Third Party Call Center - Evolve,3/23/2015,3/27/2015,1,1449.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,3/23/2015,3/27/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/27/2015,7,9243.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/27/2015,8,11691.99
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/27/2015,3,4946.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/27/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/23/2015,3/27/2015,1,26.28
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/27/2015,7,9892.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/23/2015,3/27/2015,2,2848.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/23/2015,3/27/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/23/2015,3/27/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/23/2015,3/27/2015,1,1598.99
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/23/2015,3/28/2015,2,3098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/28/2015,7,9493.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/23/2015,3/28/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/28/2015,3,3797.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/28/2015,5,7195.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/23/2015,3/28/2015,3,4497.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,3/23/2015,3/28/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/28/2015,5,7295.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/28/2015,8,11742.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/28/2015,5,7545.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/28/2015,4,5795.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/23/2015,3/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,3/23/2015,3/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44565 dosbiesl5,Web,3/23/2015,3/28/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/28/2015,9,12941.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/23/2015,3/28/2015,2,2848.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/23/2015,3/28/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/23/2015,3/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/23/2015,3/28/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/23/2015,3/28/2015,1,1598.99
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,3/23/2015,3/28/2015,2,2697.99
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/23/2015,3/29/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/23/2015,3/29/2015,6,9144.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/29/2015,3,3347.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Call Center Internal,3/23/2015,3/29/2015,1,1449.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/23/2015,3/29/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/23/2015,3/29/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/29/2015,7,10893.00
Bowflex Max Trainer,Short Form,CAM45601 VEL*N180BFMAXTIC,Call Center Internal,3/23/2015,3/29/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/23/2015,3/29/2015,2,2998.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/23/2015,3/29/2015,6,6821.45
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/23/2015,3/29/2015,10,13490.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/23/2015,3/29/2015,6,7394.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/23/2015,3/29/2015,4,6396.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/23/2015,3/29/2015,3,4347.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/23/2015,3/29/2015,7,10393.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/23/2015,3/29/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/23/2015,3/29/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,3/30/2015,3/30/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/30/2015,3/30/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/30/2015,3/30/2015,6,8194.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/30/2015,3/30/2015,6,9294.20
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/30/2015,3/30/2015,2,3098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/30/2015,3/30/2015,4,5696.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/30/2015,3/30/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/30/2015,3/30/2015,10,14090.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/30/2015,3/30/2015,1,999.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,3/30/2015,3/30/2015,2,2498.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/30/2015,3/30/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44187 dseesf14c,Web,3/30/2015,3/30/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,3/30/2015,3/30/2015,3,1548.90
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/30/2015,3/30/2015,2,2598.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/30/2015,3/30/2015,11,15639.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/30/2015,3/30/2015,3,4756.04
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/30/2015,3/30/2015,5,6945.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/30/2015,3/30/2015,3,3797.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,3/30/2015,3/30/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/30/2015,3/30/2015,13,19387.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/30/2015,3/30/2015,2,3197.99
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/30/2015,3/30/2015,2,3098.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,3/30/2015,3/30/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/30/2015,3/30/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/30/2015,3/30/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,3/30/2015,3/30/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/30/2015,3/31/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/30/2015,3/31/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/30/2015,3/31/2015,4,5896.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/30/2015,3/31/2015,4,5296.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/30/2015,3/31/2015,5,6295.00
Bowflex Max Trainer,Short Form,CAM45491 ESQ*N120BFMAXTIC,Call Center Internal,3/30/2015,3/31/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/30/2015,3/31/2015,2,2998.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,3/30/2015,3/31/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/30/2015,3/31/2015,6,7994.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/30/2015,3/31/2015,10,13490.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/30/2015,3/31/2015,3,4597.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/30/2015,3/31/2015,5,8145.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/30/2015,3/31/2015,3,3697.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/30/2015,3/31/2015,10,14490.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/30/2015,3/31/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/30/2015,3/31/2015,2,2098.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/30/2015,3/31/2015,2,3348.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,3/30/2015,3/31/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/30/2015,3/31/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,3/30/2015,4/1/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/30/2015,4/1/2015,4,5296.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/30/2015,4/1/2015,2,2878.20
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/30/2015,4/1/2015,4,5046.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Call Center Internal,3/30/2015,4/1/2015,1,1449.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/30/2015,4/1/2015,7,10142.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Call Center Internal,3/30/2015,4/1/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/30/2015,4/1/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/30/2015,4/1/2015,10,14830.39
